"","ID","Gene.name","Biotype","EL4.NP.ER.Son","EL4.NP.SAL.Son","EL4.NP.SAL.Ext","EL4.Tot","EL4.Tot.ER","EL4.IC.SAL.1","EL4.IC.SAL.2"
"18262","NM_001290288","Samd15","protein_coding",0.00184956,0.0660143,0.0572951,0.0676751,0,0.0152014,1.45572
"18263","NM_027744","Noxred1","protein_coding",0.00209259,0.206247,0.115449,0.017718,0,0,0.311211
"18264","NM_178657","Oog1",".",0,0,0,0,0,0,0
"18265","NM_001270793","Gm2042","protein_coding",0,0.00552202,0.00412618,0,0,0.0127548,0.158446
"18266","NM_001102565","Alkbh1","protein_coding",0.593329,0,0,2.47286,0,0,0
"18267","NM_001013372","Nrp","retained_intron",0.710551,0,0,0,0,0,0
"18268","NM_001105254","Gm10436","protein_coding",0.00149783,0.0042609,0.00221507,0.00181174,0,0.33533,0.27129
"18269","NM_001277296","Adck1","protein_coding",0.658895,1.12811,0,0,0,0.112842,21.6209
"18270","NM_175367","Ston2","protein_coding",0.730501,0,0,0,0,2.06825,1.29907
"18271","NR_126436","4930559C10Rik",".",0,0.00580673,0.00139042,0,0,0.126003,0.362592
"18272","NR_045858","5430427M07Rik","antisense",0,0.0084062,0.00304271,0.0920812,0,0.0347171,0.14212
"18273","NR_030473","Mir669c",".",0,0,0,0,0,0,0
"18274","NR_103800","1700019M22Rik","processed_pseudogene",0,0.00216707,0,0.00254653,0,0.0192372,0.153646
"18275","NR_038130","4930474N09Rik",".",0,0.00107007,0.00925469,0.00261967,0,0,0.092641
"18276","NR_045288","1700064M15Rik",".",0.0718756,0.00234883,0.00446634,0.0199341,0,0,0.0688446
"18277","NM_183186","Foxn3","protein_coding",0.723876,2.51348,2.09704,2.04769,0,1.96581,1.41796
"18278","NM_030172","Efcab11","protein_coding",0.856231,0.662989,0.0373374,1.10678,0,0,1.97054
"18279","NR_035421","Mir1190","miRNA",0,0.191043,0,7.48319,0,0,0
"18280","NM_173023","Catsperb","protein_coding",0.0012018,0.00106958,0.000888642,0.000581468,0,0.094228,0.144385
"18281","NR_038047","D130020L05Rik","lincRNA",0,0,0,0,0,0,0
"18282","NM_001081191","Eml5","protein_coding",0.328911,0,1.14543,2.74856,0,4.16661,2.70856
"18283","NM_007693","Chga","protein_coding",0.00301526,0.00266644,0.00262974,0.00295249,0,0.0318949,0.0616193
"18284","NR_035457","Mir1936","miRNA",0,0,0,0,0,0,0
"18285","NM_001039049","Cox8c","protein_coding",0,0.0277395,0.15735,0,0,0.899629,6.53588
"18286","NM_001142939","Gm20604","protein_coding",0.467528,0,1.64523,0,0,0,0
"18287","NR_045741","Gm10432",".",0,0,0,0,0,0,0
"18288","NM_001195726","Fam181a","protein_coding",0.0458386,0.00331921,0.0297181,0.00917291,0,0.00709111,0.427159
"18289","NM_145449","Ifi27l2b","protein_coding",0,0.0121758,0.00560123,0.0874271,0,0,0.00670719
"18290","NM_173024","Serpina3b","protein_coding",0,0.000837474,0.00334223,0.000546732,0,0.00908638,0.0725458
"18291","NR_033450","Serpina3h","transcribed_unprocessed_pseudogene",0.00136993,0.00754119,0.0074284,0.00276173,0,0.027416,0.162817
"18292","NM_172806","Btbd7","protein_coding",0.436094,4.11994,4.12066,0,0,0.908969,1.60831
"18293","NM_011458","Serpina3k","protein_coding",0.00174655,0.00876334,0.0047353,0.00211259,0,0.0391156,0.198275
"18294","NM_009251","Serpina3g","protein_coding",0.00417982,0.00838048,0.0290156,0,0,0,0
"18295","NR_037229","Mir3069",".",0,3795.26,2445.2,0,0,0,0
"18296","NM_013773","Tcl1b1","protein_coding",0,0.0111702,0.00475823,0,0,0.02401,0.0951063
"18297","NM_013776","Tcl1b5","protein_coding",0,0.00124197,0.00616025,0.00121621,0,0,0.10152
"18298","NM_013774","Tcl1b4","protein_coding",0,0.0018854,0.000752432,0,0,0.00213084,0.0104116
"18299","NR_045085","Gm2721",".",0.0018444,0.00520926,0.00189862,0.00313985,0,0.00720944,0.0812913
"18300","NM_001042699","Syne3","protein_coding",1.28303,0,1.87455,3.01159,0,37.6673,0
"18301","NR_015512","4933406K04Rik","lincRNA",0,0.00950991,0.064963,0.00591276,0,0.0585507,0.123761
"18302","NR_045973","4930465M20Rik","lincRNA",0,0.00334704,0.00167634,0.0185416,0,0.022787,0.00160587
"18303","NM_028262","Setd3","protein_coding",1.065114,1.73912,3.27996,6.13311,0,74.7184,52.8049
"18304","NM_177602","Wdr25","protein_coding",0.703774,0.695319,0.297203,0.49688,0,0.00518624,0.365565
"18305","NM_001163394","Evl","protein_coding",0.300282,0,0,0,0,0,0
"18306","NM_001171002","Degs2","protein_coding",0,0,0.00632007,0,0,0.0263036,0.467405
"18307","NR_030438","Mir673","miRNA",0,0.226407,0.271067,0,0,2.04705,2.69289
"18308","NR_030573","Mir493","miRNA",0,0,0.362007,0,0,0,7.70641
"18309","NR_030260","Mir540","miRNA",0,0,0,0,0,0,0
"18310","NR_030425","Mir665","miRNA",0,0.204282,0,0,0,0,0
"18311","NR_029765","Mir337","miRNA",0,0,0,0,0,0,0
"18312","NR_049184","Mir3544",".",0,0,0,0,0,0,0
"18313","NR_037230","Mir3070a","miRNA",0,0.485741,0,0,0,0,0
"18314","NR_037231","Mir3070b","miRNA",1.17974,0.24287,0,0,0,0,0
"18315","NR_030540","Mir882","miRNA",0,0,0,0,0,0,0
"18316","NR_029880","Mir379","miRNA",0,0,0,0,0,0,31.2711
"18317","NR_029916","Mir411","miRNA",0,0,0,0,0,0,0
"18318","NR_029650","Mir299a",".",0,0,0,0,0,0,0
"18319","NR_049185","Mir299b","miRNA",0,0,0,0,0,0,0
"18320","NR_029881","Mir380",".",0,0,0,0,0,0,0
"18321","NR_035429","Mir1197","miRNA",0,0,0,0,0,0,0.78805
"18322","NR_029757","Mir323","miRNA",4.03203,0.541079,0,0,0,0,3.44764
"18323","NR_030421","Mir758","miRNA",0,0.326277,0,0,0,0,0
"18324","NR_029762","Mir329","miRNA",0,0,0,0,0,0.501346,0
"18325","NR_028261","Rian","lincRNA",0.0429057,0.00224571,0.00443846,0.0019114,0,0.0142649,0.296619
"18326","NR_029770","Mir341","miRNA",3.3887,1.6921,0.228727,0,0,0,93.7312
"18327","NR_035419","Mir1188","miRNA",1.12643,0,0,0,0,0,0
"18328","NR_029918","Mir370","miRNA",0,6.70072,2.53341,0,0,0,15.5571
"18329","NR_046302","AF357425","snoRNA",0,0.535427,0,0,0,0,0
"18330","NR_046303","AF357426",".",0,0,0,0,0,0,17.5995
"18331","NR_046304","DQ267100",".",0,0,1.17443,0,0,0,24.1083
"18332","NR_028434","AF357359",".",0,0,0,0,0,0,0
"18333","NR_046305","DQ267101","snoRNA",0,0,0,0,0,1.27436,0
"18334","NR_028433","AF357355","snoRNA",0,0.490467,0,0.960582,0,1.56513,236.678
"18335","NR_046306","DQ267102","snoRNA",0,0,0,0,0,0,25.0012
"18336","NR_030445","Mir679","miRNA",0,0,0,0,0,0,0
"18337","NR_030269","Mir494","miRNA",0,0.43177,0.336009,0,0,0,0
"18338","NR_030435","Mir666","miRNA",0,0.203717,0,0,0,0,1.47111
"18339","NR_035424","Mir1193","miRNA",0,0,0,0,0,0,0
"18340","NR_037232","Mir3071",".",0,0,0,0,0,0,0
"18341","NR_029951","Mir431","miRNA",1.98768,0,0,0,0,0,0
"18342","NR_002848","6430411K18Rik","miRNA",0,0,0,0,0,0,0
"18343","NR_029952","Mir433",".",0,0,0,0,0,0,0
"18344","NR_029542","Mir127",".",0,0,0,0,0,0,0
"18345","NR_029953","Mir434","miRNA",0,0,0,0,0,0,0
"18346","NR_035526","Mir432","miRNA",0,0,0,0,0,0,0
"18347","NR_029550","Mir136","miRNA",0,0,8.39076,0,0,0,0
"18348","NR_030261","Mir543","miRNA",0,0,0,0,0,0,0
"18349","NR_030446","Mir495","miRNA",0,0,0,0,0,0,0
"18350","NR_030270","Mir376c",".",0,0,0,0,0,0,0
"18351","NR_029915","Mir376b","miRNA",0,0,0,0,0,0,0
"18352","NR_030578","Mir654","miRNA",0,0.291249,0,0,0,0,0
"18353","NR_030426","Mir667","miRNA",0,0,0,0,0,0,0
"18354","NR_029877","Mir376a",".",0,0,0,0,0,5.06252,7.13542
"18355","NR_030262","Mir539","miRNA",0,0,0,0,0,0,0
"18356","NR_029651","Mir300","miRNA",0,0,0,0,0,0,0
"18357","NR_029882","Mir381","miRNA",0,0,0,0,0,0,0
"18358","NR_030271","Mir487b","miRNA",0,0,0,0,0,0,0
"18359","NR_030610","Mir544","miRNA",0,0,0,0,0,0,0
"18360","NR_030253","Mir485","miRNA",0,0,0,0,0,2.5713,0
"18361","NR_029883","Mir382","miRNA",0,0,0,0,0,0,0
"18362","NR_029548","Mir134","miRNA",0,0.57702,0,0,0,0,0
"18363","NR_028265","Mirg","lincRNA",0,0.0227062,0.0206528,0.00093052,0,0,0
"18364","NR_029917","Mir412","miRNA",0,0,0,0,0,0,0
"18365","NR_030272","Mir369","miRNA",0,0,0,0,0,0,0
"18366","NR_029914","Mir410","miRNA",0,0,0,0,0,0,0
"18367","NR_030559","Mir453","miRNA",0,0,0,0,0,0,0
"18368","NR_029564","Mir154","miRNA",0,0,0,0,0,0,0
"18369","NR_030437","Mir496a","miRNA",0,0,0,0,0,0,0
"18370","NR_029878","Mir377","miRNA",0,0,0,0,0,0,0
"18371","NR_030263","Mir541","miRNA",0,0,0,0,0,0,0
"18372","NR_029913","Mir409",".",0,0,0,0,0,0,0
"18373","NR_037233","Mir3072","miRNA",0,0,0,0,0,0,0
"18374","NR_037313_1","Mir1906-2",".",0,0,0,0,0,0,0
"18375","NR_030427","Mir770","miRNA",0,0,0,0,0,0,0
"18376","NR_045466","3110009F21Rik",".",0,0.00440887,0.000439877,0.00143913,0,0.00664377,0.0313698
"18377","NM_025488","1700001K19Rik","protein_coding",0.0672959,0.222325,0.19042,0.70682,0,0.0501043,0.204612
"18378","NM_033603","Amn","protein_coding",0.434676,0.0711378,0.0348027,0,0,0.489672,0.0727948
"18379","NM_001101503","A230065H16Rik","protein_coding",0,0.0140083,0.00684548,0.0179169,0,0.012924,0
"18380","NR_130987","4930595D18Rik","protein_coding",0.1427554,0.0921381,0.0256384,0,0,0.00655095,0.041498
"18381","NM_001081169","Aspg","protein_coding",0.0132405,0.00666559,0.00263271,0.00363375,0,0.022367,0.212771
"18382","NR_037234","Mir3073a","miRNA",0,0,0,0,0,0,0
"18383","NR_049197","Mir3073b",".",0,0,0,0,0,0,0
"18384","NM_001127685","Rd3l",".",0.0330382,0.526179,0.320002,0.0729575,0,0,0.0712078
"18385","NM_177039","A530016L24Rik","protein_coding",0.00692341,0.00699977,0.0148796,0.0048961,0,0.0171896,0.0556709
"18386","NR_105904","Mir6939","miRNA",0,0,0,0,0,0,0
"18387","NM_001100116","1700047I17Rik2",".",7.827613,1.29355,1.50459,0,0,30.1087,36.885
"18388","NM_025373","1110008L16Rik","protein_coding",0.620672,0.305473,0.656567,0,0,0,0
"18389","NM_021529","Ppp2r3c","protein_coding",0.0855088,0,1.36066,0,0,8.65991,4.65397
"18390","NR_035430","Mir1198",".",0,0,0,0,0,0,0
"18391","NR_105905","Mir6940","miRNA",0,0,0.613361,1.00336,0,0,0
"18392","NR_105906","Mir6941","miRNA",0,0,0,0,0,0,0
"18393","NM_134041","4930427A07Rik","protein_coding",7.488985,2.48582,2.9743,5.39229,0,0.53908,1.14647
"18394","NM_029381","Tex22","protein_coding",0.0859218,0.0190623,0.00815386,0.00383378,0,0.675647,0.0916324
"18395","NR_106062","Mir7094-1",".",0,0,0,0,0,0,0
"18396","NR_106063","Mir7094-2","miRNA",0,0,0,0,0,0,0
"18397","NR_105810","Mir6388","miRNA",0,0.828519,0,0,0,0,0
"18398","NR_045947","D230030E09Rik",".",0.0185474,0.0324738,0.0100572,0.00149563,0,0.00517846,0.0895322
"18399","NR_033538","Gm10421",".",0,0,0.00097417,0,0,0.0367839,0.566497
"18400","NR_044987","Gm5441",".",0.010207,0.0021013,0.254094,0.263386,0,0.00569964,0.0321337
"18401","NR_029563","Mir153","miRNA",0,0,0,0,0,0,40.9395
"18402","NM_010060","Dnah11","protein_coding",0,0.166958,0.413236,0,0,0.313088,0.402749
"18403","NM_001160385","Tmem196","protein_coding",0,0,0,0.015062,0,0.00470175,0.0667868
"18404","NR_001581","Speer6-ps1","unprocessed_pseudogene",0,0.00335226,0.00561891,0.00131308,0,0.00330647,0.0803883
"18405","NM_001008706","Calm5","protein_coding",0.0291075,0.0239691,0.0424478,0.0224938,0,0.389412,0.541444
"18406","NM_030611","Akr1c6","protein_coding",0,0.0159868,0,0.000882321,0,0.00610987,0.101234
"18407","NM_011954","Prl2c4",".",0,0.00823949,0.00645003,0.000840664,0,0,0
"18408","NM_011118","Prl2c3","protein_coding",0,0,0,0.00075168,0,0,0
"18409","NR_045170","Gm10336",".",0.28327,0.461804,0.678018,0,0,0.0239824,0.325769
"18410","NM_031191","Prl2c2","protein_coding",0,0.00708372,0.00799171,0.00173419,0,0,0.0565811
"18411","NM_181852","Prl2c5","protein_coding",0,0.00528884,0.00448116,0.00460365,0,0,0.18241
"18412","NM_010748","Lyst","protein_coding",0.2160282,1.68005,2.01535,0,0,6.18865,2.2686
"18413","NR_045507","4933412O06Rik",".",0,0.00289176,0.00767697,0.00221616,0,0.00341031,0.0919597
"18414","NM_008380","Inhba","protein_coding",0.00887662,0.00628563,0.00282206,0.0175564,0,0.0248637,0.120416
"18415","NR_035412","Mir466i","miRNA",0,0,0,0,0,0,0
"18416","NR_131038","9330199G10Rik",".",0.01527236,0.0518194,0.0226347,0.00200747,0,0.0403788,1.06655
"18417","NM_134065","Epdr1","protein_coding",0.00741863,0.0134912,0.00988265,0.0016407,0,0.0216469,0.122664
"18418","NM_181754","Gpr141","protein_coding",0.00392106,0.00984807,0.0318032,0.00105396,0,0.007785,0.134068
"18419","NM_080288","Elmo1","protein_coding",1.016431,0.786941,3.60319,10.3516,0,20.1847,10.3264
"18420","NM_010343","Gpx5","protein_coding",0.00253525,0.0240465,0.00262448,0.000715535,0,0,0.161368
"18421","NM_145451","Gpx6","protein_coding",0,0.0523289,0.0430765,0.0789626,0,0,0.20496
"18422","NM_016684","Zscan12","protein_coding",0.343432,0.70136,0.683283,0,0,3.938,6.83659
"18423","NR_035441","Mir1896","miRNA",0,0,0,0,0,0,0
"18424","NR_026798","Zfp389",".",0.075635,0.03702,0.0209887,0,0,0.0553311,0.272531
"18425","NM_207572","Olfr1535","protein_coding",0,0.308955,0.00240193,0,0,0,0.037096
"18426","NM_146540","Olfr1364","protein_coding",0.00340548,1.12593,1.3063,0,0,0,0.0193091
"18427","NM_146744","Olfr1362","protein_coding",0.00646361,0.0912972,0.00477936,0.032576,0,0,0.145248
"18428","NM_001145778","Zkscan3","protein_coding",0.358982,0.282551,0,0,0,0.0314639,0.791526
"18429","NR_105907","Mir6942","miRNA",0,0,0,0,0,0,0
"18430","NM_146543","Olfr1360","protein_coding",0,0,0,0,0,0,0
"18431","NM_146541","Olfr1361","protein_coding",0,0.0159321,0.123019,0.00135666,0,0.0191023,0.0692958
"18432","NM_001195421","Hist1h4m",".",0,7.04681,11.3377,0,0,0,0
"18433","NM_145850","Vmn1r188","protein_coding",0.02897747,0.0294565,0.0481694,0.00140709,0,0,0.00579857
"18434","NM_145845","Vmn1r192","protein_coding",0,0.00222901,0.00266868,0,0,0.0287907,0.0941041
"18435","NM_134225","Vmn1r193","protein_coding",0,0.00137446,0.000822786,0.00538376,0,0,0.200982
"18436","NM_001080972","Vmn1r194","protein_coding",0,0.0459739,0.0850722,0,0,0.00241221,0.0769235
"18437","NM_134244","Vmn1r197","protein_coding",0.00364022,0.000749404,0.00217898,0,0,0.0101636,0.0352898
"18438","NM_134213","Vmn1r199","protein_coding",0.00841821,0.0283063,0.070546,0,0,0.0454406,0.0503049
"18439","NM_134212","Vmn1r200","protein_coding",0.04522205,0.00353387,0.00338475,0.00138422,0,0.0191708,0.0273958
"18440","NM_134211","Vmn1r-ps103","unprocessed_pseudogene",0.02185912,0.0345034,0.0364494,0.00265,0,0,0.0170275
"18441","NM_134221","Vmn1r201","protein_coding",0,0.001486,0.0044478,0.00145517,0,0.0287907,0.0574475
"18442","NM_134224","Vmn1r202","protein_coding",0,0.000736708,0.0112415,0.0158713,0,0,0.220625
"18443","NM_134236","Vmn1r203","protein_coding",0.0103415,0.0411602,0.0458806,0.00277974,0,0,157.463
"18444","NM_001045544","Vmn1r204","protein_coding",0.0037669,0,0.0127116,0.00144285,0,0,0.0187766
"18445","NM_134217","Vmn1r205",".",0.01571445,0.0153004,0.0199837,0,0,0,0.427468
"18446","NM_001166709","Vmn1r207-ps","unprocessed_pseudogene",0,0.00918807,0.000846188,0,0,0,4.28397
"18447","NM_134218","Vmn1r208","protein_coding",0,0.0629842,0.0679533,0,0,0.0893179,0.324415
"18448","NM_134243","Vmn1r211","protein_coding",0.00728044,0.000749404,0.0030762,0,0,0.00203271,0.137455
"18449","NM_134215","Vmn1r213","protein_coding",0.0572815,0.0118627,0.0561629,0.00535463,0,0.00296636,0.0542282
"18450","NM_134214","Vmn1r214","protein_coding",0.0112243,0.0242625,0.0421893,0,0,0.00783459,0.0185548
"18451","NM_134245","Vmn1r216","protein_coding",0,0.0283703,0.00224306,0.00172672,0,0,0.299258
"18452","NM_134222","Vmn1r218","protein_coding",0,0.00449642,0.00269168,0,0,0.0425901,0.185663
"18453","NM_134238","Vmn1r219","protein_coding",0.00343315,0.034632,0.0415572,0.0187199,0,0,0.185766
"18454","NM_134237","Vmn1r220","protein_coding",0.02057324,0.0532077,0.0548305,0.0242522,0,0,0.199835
"18455","NM_001083311","Vmn1r223","protein_coding",0.00286312,0.00176827,0.0108759,0,0,0,0.16036
"18456","NM_175665","Hist1h2bk","protein_coding",15.16867,20.1336,21.8624,205.801,0,0.475222,7.03117
"18457","NM_178198","Hist1h2bj","protein_coding",13.5639,15.6319,20.557,87.6922,0,0.0650871,10.8243
"18458","NR_131052","4930586N03Rik","processed_transcript",0,0,0,0,0,0,0
"18459","NM_001289614","Btn2a2","protein_coding",0.000995223,0,0,0,0,0.245843,0.195669
"18460","NR_126443","4930557F10Rik","lincRNA",0.00189794,0,0,0,0,0.0179118,0.197072
"18461","NR_046038","4933404K08Rik","lincRNA",0,0.0064407,0.000506572,0.00635311,0,0.0177068,0.0674134
"18462","NM_144836","Slc17a2","protein_coding",0.04160222,0.00227887,0.00608254,0.00147408,0,0.00765573,0.083114
"18463","NM_145399","Scgn","protein_coding",0.00455822,0.00503011,0.00986139,0.00985149,0,0.0141636,0.0446879
"18464","NM_024473","BC005537","protein_coding",1.007084,4.67316,7.00818,0,0,0.145313,1.2215
"18465","NR_045182","4932702P03Rik","antisense",0,0,0,0,0,0,0
"18466","NR_102323","9330162012Rik","processed_transcript",0.0657127,0,0.0680799,0.029241,0,0,0.119552
"18467","NR_024599","Gm11346","retained_intron",0,0.000570729,0.00409984,0.0044711,0,0.00619227,0.0723676
"18468","NR_045062","Gm11351","lincRNA",0,0,0.00745519,0,0,0.148862,0.0576991
"18469","NR_039552","Mir3970",".",0,0,0,0,0,0,0
"18470","NM_172155","Prl3d2","protein_coding",0,0.00455087,0.00653825,0.101013,0,0.00987517,0.216982
"18471","NM_001205322","Prl3d1","protein_coding",0,0.000382654,0.00229067,0.00614917,0,0.00835892,0.0533233
"18472","NM_172156","Prl3d3","protein_coding",0,0.000910175,0.00653825,0.0360173,0,0,0.216982
"18473","NM_013766","Prl3c1","protein_coding",0,0.000838512,0,0.00164223,0,0.021986,0.127036
"18474","NM_008865","Prl3b1","protein_coding",0,0.00141932,0.00821319,0,0,0.0481226,0.246394
"18475","NM_011166","Prl6a1","protein_coding",0.00506455,0.00078197,0,0.00153149,0,0.00212104,0.0183448
"18476","NM_025896","Prl3a1","protein_coding",0,0.00482587,0.000577778,0.000945149,0,0.0626444,0.147598
"18477","NM_025532","Prl2b1","protein_coding",0,0.00393343,0.000941861,0,0,0,0
"18478","NM_001271379","Prl8a6","protein_coding",0,0.00191071,0.00838787,0,0,0,0
"18479","NM_023741","Prl8a8","protein_coding",0,0.000754824,0.0234966,0,0,0.0243983,0.110207
"18480","NM_023332","Prl8a9","protein_coding",0.00345656,0.00142319,0.00425979,0.00139366,0,0.0257354,0.0432037
"18481","NM_028477","Prl8a1","protein_coding",0,0.00157337,0.00188372,0,0,0.0142256,0.131998
"18482","NM_029355","Prl7b1","protein_coding",0,0.00576348,0.00258763,0,0,0.0104221,0.208618
"18483","NM_011168","Prl7a2","protein_coding",0,0.000484829,0.00122542,0.000949539,0,0.0473424,0.091441
"18484","NM_011120","Prl7d1","protein_coding",0,0.00196589,0,0.00233346,0,0.0313669,1.02471
"18485","NM_026206","Prl7c1","protein_coding",0,0.00256011,0,0,0,0,0.0244687
"18486","NM_019991","Prl2a1","protein_coding",0,0.000779633,0.00483181,0,0,0.00352451,0.014075
"18487","NM_001045532","Prl2c1","protein_coding",0,0.00461527,0,0.00180781,0,0.0125186,0.0489005
"18488","NM_011165","Prl4a1","protein_coding",0,0.00400589,0.00671449,0,0,0,0.0247954
"18489","NM_023746","Prl5a1","protein_coding",0,0.00185414,0.000739956,0,0,0.0125731,0.329328
"18490","NR_045077","A330102I10Rik","lincRNA",0,0.0012072,0,0,0,0.0326639,0.254415
"18491","NR_045975","4930519D14Rik","lincRNA",0,0,0.000667965,0.00109268,0,0.00504437,0.0699995
"18492","NR_045053","2610307P16Rik","processed_transcript",0.000657934,0.0995024,0.00326812,0,0,0,0
"18493","NR_105787","Mir6368","miRNA",0,0,0,0,0,0,5.38642
"18494","NR_029439","1700018A04Rik","lincRNA",0,0.015684,0.00202846,0,0,0,0.0349773
"18495","NM_011452","Serpinb9b","protein_coding",0,0.00493155,0.00602481,0,0,0.0121253,0.0997645
"18496","NM_011460","Serpinb9d","protein_coding",0,0.000823812,0.0013731,0.000537813,0,0.00186212,0.0276455
"18497","NM_173051","Serpinb1c","protein_coding",0,0,0,0,0,0,0.45196
"18498","NM_001164118","Serpinb6a","protein_coding",0.08725223,0,0,0,0,0.460987,0.322672
"18499","NR_040707","1110046J04Rik","antisense",0.0562407,0,0,0,0,3.7558,2.25851
"18500","NM_025831","Pxdc1","nonsense_mediated_decay",0.0141554,0.0123807,0.00361357,0.00642077,0,0.0193578,0.0646242
"18501","NR_126478","1700019C18Rik",".",0,0,0,0,0,0,0.318068
"18502","NM_025750","4933417A18Rik","nonsense_mediated_decay",0.00300571,0,0,0,0,0.0242435,0.228893
"18503","NM_026947","Eci3","protein_coding",0,0,0.605316,0,0,0.0107106,0.0499507
"18504","NR_131033","4930579J19Rik",".",0,0.0130518,0,0.0377166,0,0.0783536,0.175566
"18505","NR_131019","5033403F01Rik","lincRNA",0,0,0,0,0,0,0.911087
"18506","NR_125899","Gm26688","antisense",0.0349454,0,0.00218061,0,0,0,0
"18507","NM_177808","Gm5082",".",0,0.00194,0,0.0175916,0,0.0846645,0.177407
"18508","NR_046022","Gm20751",".",0,0.00146401,0.00317048,0.0191151,0,0.0136379,0.180141
"18509","NR_045489","1700029N11Rik","lincRNA",0,0,0.00171481,0,0,0,0.164272
"18510","NM_026056","Cap2","protein_coding",0.00314977,0.0283274,0.0226791,0.00307342,0,0.0026644,0.116845
"18511","NR_126083","A930002C04Rik",".",0,0.0412588,0.00585004,0.00103399,0,0.0236159,0.32982
"18512","NM_172262","Kdm1b","protein_coding",0.1307107,0.37174,0,0,0,0,0
"18513","NR_038004","4931429P17Rik","lincRNA",0.0258597,3.30629,2.86629,0.000564239,0,0.00390722,2.71521
"18514","NR_045162","A330048O09Rik","lincRNA",0,0.00223802,0,0.00487019,0,0.00433606,0.00427805
"18515","NM_031166","Id4","protein_coding",0.0629257,0.0648243,0.0871563,0.0188193,0,0,0.228802
"18516","NM_001033400","Nutm2","protein_coding",0,0.00177849,0.00186314,0.000435398,0,0.00172288,0.0435998
"18517","NR_030453","Mir683-1","miRNA",0,0,0.304059,0,0,0,0
